year,country,iso_code,fossil_twh,renewables_twh,total_twh,fossil_pct,renew_pct
2010,United States,USA,22173.703,1515.733,23689.436,93.6,6.4
2010,Uzbekistan,UZB,508.449,22.738,531.187,95.72,4.28
2010,Venezuela,VEN,733.57,212.782,946.35200000000009,77.52,22.48
2010,Vietnam,VNM,460.749,79.477,540.226,85.29,14.71
2011,Algeria,DZA,463.396,1.093,464.48900000000003,99.76,0.24
2011,Argentina,ARG,792.928,99.221,892.149,88.88,11.12
2011,Australia,AUS,1469.942,88.66,1558.602,94.31,5.69
2011,Austria,AUT,275.227,120.841,396.068,69.49,30.51
2011,Azerbaijan,AZE,139.215,7.382,146.597,94.96,5.04
2011,Bangladesh,BGD,268.757,2.584,271.341,99.05,0.95
2011,Belarus,BLR,299.984,0.749,300.733,99.75,0.25
2011,Belgium,BEL,556.806,29.101,585.907,95.03,4.97
2011,Brazil,BRA,1806.344,1447.993,3254.337,55.51,44.49
2011,Bulgaria,BGR,170.472,11.075,181.547,93.9,6.1
2011,Canada,CAN,2532.39,1115.566,3647.956,69.42,30.58
2011,Chile,CHL,314.428,71.284,385.712,81.52,18.48
2011,China,CHN,28885.965,2219.735,31105.7,92.86,7.14
2011,Colombia,COL,298.923,144.874,443.797,67.36,32.64
2011,Croatia,HRV,79.799,14.649,94.448000000000008,84.49,15.51
2011,Czechia,CZE,402.461,24.645,427.106,94.23,5.77
2011,Denmark,DNK,171.636,42.517,214.153,80.15,19.85
2011,Ecuador,ECU,133.012,31.632,164.644,80.79,19.21
2011,Egypt,EGY,897.446,40.633,938.07900000000006,95.67,4.33
2011,Estonia,EST,69.313,3.65,72.963000000000008,95.0,5.0
2011,Finland,FIN,214.826,73.717,288.543,74.45,25.55
2011,France,FRA,1503.187,208.039,1711.2259999999999,87.84,12.16
2011,Germany,DEU,3032.669,392.096,3424.765,88.55,11.45
2011,Greece,GRC,347.527,23.757,371.284,93.6,6.4
2011,Hong Kong,HKG,328.878,0.454,329.332,99.86,0.14
2011,Hungary,HUN,217.824,10.119,227.943,95.56,4.44
2011,India,IND,6001.939,498.893,6500.832,92.33,7.67
2011,Indonesia,IDN,1772.05,63.866,1835.916,96.52,3.48
2011,Iran,IRN,2499.1,30.13,2529.23,98.81,1.19
2011,Ireland,IRL,154.086,16.176,170.262,90.5,9.5
2011,Israel,ISR,269.484,0.995,270.479,99.63,0.37
2011,Italy,ITA,1749.311,248.601,1997.9119999999998,87.56,12.44
2011,Japan,JPN,4841.036,323.242,5164.278,93.74,6.26
2011,Kazakhstan,KAZ,675.498,21.748,697.24600000000009,96.88,3.12
2011,Latvia,LVA,35.508,8.828,44.336,80.09,19.91
2011,Lithuania,LTU,64.842,3.656,68.498,94.66,5.34
2011,Luxembourg,LUX,47.574,1.247,48.821,97.45,2.55
2011,Malaysia,MYS,921.792,27.411,949.203,97.11,2.89
2011,Mexico,MEX,2067.558,125.715,2193.273,94.27,5.73
2011,Morocco,MAR,197.305,7.442,204.747,96.37,3.63
2011,Netherlands,NLD,1063.291,40.84,1104.1309999999999,96.3,3.7
2011,New Zealand,NZL,142.582,93.512,236.094,60.39,39.61
2011,North Macedonia,MKD,30.105,3.96,34.065,88.38,11.62
2011,Norway,NOR,169.643,337.844,507.48699999999997,33.43,66.57
2011,Pakistan,PAK,645.356,84.473,729.829,88.43,11.57
2011,Peru,PER,184.509,64.047,248.55599999999998,74.23,25.77
2011,Philippines,PHL,291.529,56.118,347.647,83.86,16.14
2011,Poland,POL,1125.514,47.417,1172.9309999999998,95.96,4.04
2011,Portugal,PRT,219.699,71.337,291.036,75.49,24.51
2011,Romania,ROU,330.323,47.255,377.578,87.48,12.52
2011,Russia,RUS,7171.495,451.325,7622.82,94.08,5.92
2011,Slovakia,SVK,141.414,15.481,156.89499999999998,90.13,9.87
2011,Slovenia,SVN,56.455,11.227,67.682,83.41,16.59
2011,South Africa,ZAF,1400.246,10.558,1410.804,99.25,0.75
2011,South Korea,KOR,2744.645,23.665,2768.31,99.15,0.85
2011,Spain,ESP,1265.217,259.587,1524.804,82.98,17.02
2011,Sweden,SWE,209.541,245.086,454.627,46.09,53.91
2011,Switzerland,CHE,166.271,94.54,260.811,63.75,36.25
2011,Taiwan,TWN,1166.811,21.699,1188.51,98.17,1.83
2011,Thailand,THA,1169.037,43.339,1212.376,96.43,3.57
2011,Trinidad and Tobago,TTO,229.662,0.012,229.674,99.99,0.01
2011,Turkey,TUR,1185.431,160.539,1345.97,88.07,11.93
2011,Ukraine,UKR,1204.893,30.948,1235.8410000000001,97.5,2.5
2011,United Kingdom,GBR,2044.2,115.238,2159.438,94.66,5.34
2011,United States,USA,21749.736,1774.409,23524.145,92.46,7.54
2011,Uzbekistan,UZB,543.17,15.783,558.953,97.18,2.82
2011,Venezuela,VEN,740.509,229.403,969.912,76.35,23.65
2011,Vietnam,VNM,483.521,113.621,597.142,80.97,19.03
2012,Algeria,DZA,506.532,1.14,507.67199999999997,99.78,0.22
2012,Argentina,ARG,830.823,96.039,926.862,89.64,10.36
2012,Australia,AUS,1448.736,87.377,1536.113,94.31,5.69
2012,Austria,AUT,265.732,148.792,414.524,64.11,35.89
2012,Azerbaijan,AZE,146.175,4.993,151.168,96.7,3.3
2012,Bangladesh,BGD,292.377,2.397,294.774,99.19,0.81
2012,Belarus,BLR,324.441,0.856,325.29699999999997,99.74,0.26
2012,Belgium,BEL,543.644,35.258,578.902,93.91,6.09
2012,Brazil,BRA,1935.516,1414.605,3350.121,57.77,42.23
2012,Bulgaria,BGR,156.513,15.612,172.125,90.93,9.07
2012,Canada,CAN,2525.139,1132.844,3657.983,69.03,30.97
2012,Chile,CHL,327.243,75.503,402.746,81.25,18.75
2012,China,CHN,29585.432,2780.102,32365.534,91.41,8.59
2012,Colombia,COL,329.327,142.606,471.933,69.78,30.22
2012,Croatia,HRV,72.795,14.799,87.594,83.11,16.89
2012,Czechia,CZE,392.822,26.829,419.651,93.61,6.39
2012,Denmark,DNK,154.032,45.16,199.192,77.33,22.67
2012,Ecuador,ECU,139.394,34.54,173.934,80.14,19.86
2012,Egypt,EGY,934.449,40.767,975.216,95.82,4.18
2012,Estonia,EST,68.937,4.546,73.483,93.81,6.19
2012,Finland,FIN,194.504,85.473,279.977,69.47,30.53
2012,France,FRA,1500.312,261.556,1761.868,85.15,14.85
2012,Germany,DEU,3052.564,447.656,3500.22,87.21,12.79
2012,Greece,GRC,319.955,29.347,349.30199999999996,91.6,8.4
2012,Hong Kong,HKG,316.294,0.195,316.489,99.94,0.06
2012,Hungary,HUN,199.771,9.791,209.56199999999998,95.33,4.67
2012,India,IND,6381.226,474.145,6855.3709999999992,93.08,6.92
2012,Indonesia,IDN,1827.526,67.775,1895.3010000000002,96.42,3.58
2012,Iran,IRN,2519.074,35.13,2554.204,98.62,1.38
2012,Ireland,IRL,151.88,15.589,167.469,90.69,9.31
2012,Israel,ISR,281.452,1.488,282.94,99.47,0.53
2012,Italy,ITA,1668.513,275.365,1943.878,85.83,14.17
2012,Japan,JPN,5189.08,316.12,5505.2,94.26,5.74
2012,Kazakhstan,KAZ,712.221,20.948,733.169,97.14,2.86
2012,Latvia,LVA,34.352,11.61,45.961999999999996,74.74,25.26
2012,Lithuania,LTU,64.557,4.044,68.601,94.11,5.89
2012,Luxembourg,LUX,46.521,1.432,47.953,97.01,2.99
2012,Malaysia,MYS,1006.893,31.515,1038.4080000000001,96.97,3.03
2012,Mexico,MEX,2099.47,117.308,2216.778,94.71,5.29
2012,Morocco,MAR,201.953,6.469,208.422,96.9,3.1
2012,Netherlands,NLD,1043.879,41.52,1085.399,96.17,3.83
2012,New Zealand,NZL,149.928,87.917,237.845,63.04,36.96
2012,North Macedonia,MKD,28.762,2.865,31.627000000000002,90.94,9.06
2012,Norway,NOR,166.534,395.514,562.048,29.63,70.37
2012,Pakistan,PAK,650.993,29.699,680.692,95.64,4.36
2012,Peru,PER,190.22,66.506,256.726,74.09,25.91
2012,Philippines,PHL,300.575,59.043,359.618,83.58,16.42
2012,Poland,POL,1079.676,59.565,1139.241,94.77,5.23
2012,Portugal,PRT,208.101,57.678,265.779,78.3,21.7
2012,Romania,ROU,319.748,43.043,362.791,88.14,11.86
2012,Russia,RUS,7211.754,449.555,7661.309,94.13,5.87
2012,Slovakia,SVK,132.598,16.526,149.12400000000002,88.92,11.08
2012,Slovenia,SVN,54.629,12.584,67.213,81.28,18.72
2012,South Africa,ZAF,1383.55,5.034,1388.584,99.64,0.36
2012,South Korea,KOR,2796.073,24.814,2820.8869999999997,99.12,0.88
2012,Spain,ESP,1241.496,265.093,1506.5890000000002,82.4,17.6
2012,Sweden,SWE,201.408,282.548,483.956,41.62,58.38
2012,Switzerland,CHE,171.605,111.899,283.504,60.53,39.47
2012,Taiwan,TWN,1155.31,26.461,1181.771,97.76,2.24
2012,Thailand,THA,1250.734,50.629,1301.3629999999998,96.11,3.89
2012,Trinidad and Tobago,TTO,226.089,0.012,226.101,99.99,0.01
2012,Turkey,TUR,1249.552,179.84,1429.3919999999998,87.42,12.58
2012,Ukraine,UKR,1174.961,30.864,1205.825,97.44,2.56
2012,United Kingdom,GBR,2064.266,130.1,2194.366,94.07,5.93
2012,United States,USA,21192.219,1724.88,22917.099000000002,92.47,7.53
2012,Uzbekistan,UZB,525.637,17.425,543.0619999999999,96.79,3.21
2012,Venezuela,VEN,790.983,224.128,1015.1109999999999,77.92,22.08
2012,Vietnam,VNM,477.823,146.47,624.293,76.54,23.46
2013,Algeria,DZA,536.629,0.348,536.977,99.94,0.06
2013,Argentina,ARG,857.796,107.369,965.16500000000008,88.88,11.12
2013,Australia,AUS,1454.284,101.302,1555.586,93.49,6.51
2013,Austria,AUT,266.151,145.053,411.204,64.72,35.28
2013,Azerbaijan,AZE,150.376,4.277,154.653,97.23,2.77
2013,Bangladesh,BGD,304.343,2.357,306.70000000000005,99.23,0.77
2013,Belarus,BLR,293.895,0.928,294.823,99.69,0.31
2013,Belgium,BEL,552.079,38.324,590.40299999999991,93.51,6.49
2013,Brazil,BRA,2046.477,1387.057,3433.534,59.6,40.4
2013,Bulgaria,BGR,140.885,20.162,161.047,87.48,12.52
2013,Canada,CAN,2571.458,1158.95,3730.4080000000004,68.93,31.07
2013,Chile,CHL,335.986,77.773,413.759,81.2,18.8
2013,China,CHN,30528.387,3032.571,33560.958,90.96,9.04
2013,Colombia,COL,352.07,132.969,485.039,72.59,27.41
2013,Croatia,HRV,70.368,25.705,96.073,73.24,26.76
2013,Czechia,CZE,379.33,30.483,409.813,92.56,7.44
2013,Denmark,DNK,159.758,48.026,207.78400000000002,76.89,23.11
2013,Ecuador,ECU,148.284,31.225,179.509,82.61,17.39
2013,Egypt,EGY,927.703,40.441,968.144,95.82,4.18
2013,Estonia,EST,73.686,3.777,77.463000000000008,95.12,4.88
2013,Finland,FIN,202.25,77.814,280.06399999999996,72.22,27.78
2013,France,FRA,1501.054,299.312,1800.366,83.37,16.63
2013,Germany,DEU,3147.405,466.672,3614.077,87.09,12.91
2013,Greece,GRC,287.475,40.828,328.303,87.56,12.44
2013,Hong Kong,HKG,324.775,0.28,325.05499999999995,99.91,0.09
2013,Hungary,HUN,187.814,10.031,197.845,94.93,5.07
2013,India,IND,6551.184,534.651,7085.835,92.45,7.55
2013,Indonesia,IDN,1748.419,81.545,1829.9640000000002,95.54,4.46
2013,Iran,IRN,2596.271,40.517,2636.788,98.46,1.54
2013,Ireland,IRL,148.27,16.727,164.997,89.86,10.14
2013,Israel,ISR,266.119,1.645,267.764,99.39,0.61
2013,Italy,ITA,1531.288,327.312,1858.6,82.39,17.61
2013,Japan,JPN,5133.329,340.565,5473.8939999999993,93.78,6.22
2013,Kazakhstan,KAZ,715.38,21.084,736.46399999999994,97.14,2.86
2013,Latvia,LVA,34.124,10.113,44.237,77.14,22.86
2013,Lithuania,LTU,58.399,5.007,63.406,92.1,7.9
2013,Luxembourg,LUX,44.019,1.673,45.692,96.34,3.66
2013,Malaysia,MYS,1048.489,38.249,1086.738,96.48,3.52
2013,Mexico,MEX,2101.287,109.124,2210.4109999999996,95.06,4.94
2013,Morocco,MAR,203.077,10.902,213.97899999999998,94.91,5.09
2013,Netherlands,NLD,1015.559,39.766,1055.325,96.23,3.77
2013,New Zealand,NZL,150.965,88.594,239.559,63.02,36.98
2013,North Macedonia,MKD,25.871,4.352,30.223,85.6,14.4
2013,Norway,NOR,169.762,357.164,526.92599999999993,32.22,67.78
2013,Pakistan,PAK,653.974,86.62,740.594,88.3,11.7
2013,Peru,PER,194.076,68.505,262.581,73.91,26.09
2013,Philippines,PHL,328.351,57.066,385.41700000000003,85.19,14.81
2013,Poland,POL,1082.904,59.045,1141.949,94.83,5.17
2013,Portugal,PRT,206.865,84.929,291.794,70.89,29.11
2013,Romania,ROU,279.87,56.365,336.235,83.24,16.76
2013,Russia,RUS,7086.412,495.035,7581.447,93.47,6.53
2013,Slovakia,SVK,134.549,18.925,153.47400000000002,87.67,12.33
2013,Slovenia,SVN,52.289,14.732,67.021,78.02,21.98
2013,South Africa,ZAF,1386.273,5.841,1392.1139999999998,99.58,0.42
2013,South Korea,KOR,2833.132,32.313,2865.445,98.87,1.13
2013,Spain,ESP,1121.107,315.414,1436.521,78.04,21.96
2013,Sweden,SWE,199.35,238.123,437.47299999999996,45.57,54.43
2013,Switzerland,CHE,179.884,111.694,291.578,61.69,38.31
2013,Taiwan,TWN,1179.95,26.906,1206.856,97.77,2.23
2013,Thailand,THA,1256.617,52.096,1308.713,96.02,3.98
2013,Trinidad and Tobago,TTO,230.285,0.012,230.297,99.99,0.01
2013,Turkey,TUR,1225.852,193.28,1419.132,86.38,13.62
2013,Ukraine,UKR,1110.22,41.732,1151.952,96.38,3.62
2013,United Kingdom,GBR,2021.609,165.329,2186.938,92.44,7.56
2013,United States,USA,21720.053,1835.576,23555.629,92.21,7.79
2013,Uzbekistan,UZB,528.251,17.088,545.33899999999994,96.87,3.13
2013,Venezuela,VEN,801.392,222.366,1023.758,78.28,21.72
2013,Vietnam,VNM,501.472,157.972,659.444,76.04,23.96
2014,Algeria,DZA,584.925,0.688,585.61299999999994,99.88,0.12
2014,Argentina,ARG,857.357,108.166,965.52299999999991,88.8,11.2
2014,Australia,AUS,1472.994,93.464,1566.4579999999999,94.03,5.97
2014,Austria,AUT,250.132,144.666,394.798,63.36,36.64
2014,Azerbaijan,AZE,153.474,3.813,157.28699999999998,97.58,2.42
2014,Bangladesh,BGD,316.264,2.006,318.27,99.37,0.63
2014,Belarus,BLR,294.046,0.898,294.944,99.7,0.3
2014,Belgium,BEL,523.214,40.042,563.25600000000009,92.89,7.11
2014,Brazil,BRA,2139.918,1384.521,3524.4390000000003,60.72,39.28
2014,Bulgaria,BGR,148.925,21.377,170.30200000000002,87.45,12.55
2014,Canada,CAN,2600.671,1130.124,3730.795,69.71,30.29
2014,Chile,CHL,326.022,83.512,409.534,79.61,20.39
2014,China,CHN,30830.85,3552.34,34383.19,89.67,10.33
2014,Colombia,COL,375.773,134.813,510.586,73.6,26.4
2014,Croatia,HRV,68.669,27.339,96.008,71.52,28.48
2014,Czechia,CZE,370.31,30.792,401.102,92.32,7.68
2014,Denmark,DNK,146.591,53.411,200.002,73.29,26.71
2014,Ecuador,ECU,155.932,32.631,188.563,82.69,17.31
2014,Egypt,EGY,915.915,39.972,955.887,95.82,4.18
2014,Estonia,EST,69.839,4.318,74.157,94.18,5.82
2014,Finland,FIN,186.628,81.895,268.52299999999997,69.5,30.5
2014,France,FRA,1364.985,286.07,1651.0549999999998,82.67,17.33
2014,Germany,DEU,2963.163,494.797,3457.96,85.69,14.31
2014,Greece,GRC,273.054,34.856,307.90999999999997,88.68,11.32
2014,Hong Kong,HKG,317.006,0.23,317.236,99.93,0.07
2014,Hungary,HUN,185.849,11.739,197.588,94.06,5.94
2014,India,IND,6993.901,572.842,7566.7429999999995,92.43,7.57
2014,Indonesia,IDN,1768.565,85.401,1853.9660000000001,95.39,4.61
2014,Iran,IRN,2706.107,39.985,2746.092,98.54,1.46
2014,Ireland,IRL,145.665,18.888,164.553,88.52,11.48
2014,Israel,ISR,258.536,2.749,261.285,98.95,1.05
2014,Italy,ITA,1414.442,347.878,1762.32,80.26,19.74
2014,Japan,JPN,4996.624,376.032,5372.656,93.0,7.0
2014,Kazakhstan,KAZ,750.722,22.424,773.146,97.1,2.9
2014,Latvia,LVA,32.656,8.092,40.748,80.14,19.86
2014,Lithuania,LTU,56.131,5.032,61.163,91.77,8.23
2014,Luxembourg,LUX,42.344,1.93,44.274,95.64,4.36
2014,Malaysia,MYS,1055.032,42.583,1097.615,96.12,3.88
2014,Mexico,MEX,2057.915,144.436,2202.351,93.44,6.56
2014,Morocco,MAR,207.377,9.648,217.025,95.55,4.45
2014,Netherlands,NLD,967.208,38.487,1005.6949999999999,96.17,3.83
2014,New Zealand,NZL,156.516,94.16,250.676,62.44,37.56
2014,North Macedonia,MKD,24.461,3.503,27.964,87.47,12.53
2014,Norway,NOR,167.458,375.28,542.73799999999994,30.85,69.15
2014,Pakistan,PAK,674.59,89.205,763.79500000000007,88.32,11.68
2014,Peru,PER,199.364,69.465,268.829,74.16,25.84
2014,Philippines,PHL,348.822,56.756,405.578,86.01,13.99
2014,Poland,POL,1034.271,66.673,1100.944,93.94,6.06
2014,Portugal,PRT,207.506,90.175,297.681,69.71,30.29
2014,Romania,ROU,280.512,69.642,350.154,80.11,19.89
2014,Russia,RUS,7115.749,471.897,7587.646,93.78,6.22
2014,Slovakia,SVK,121.688,19.14,140.828,86.41,13.59
2014,Slovenia,SVN,47.876,18.536,66.412,72.09,27.91
2014,South Africa,ZAF,1397.379,12.273,1409.6519999999998,99.13,0.87
2014,South Korea,KOR,2811.387,38.667,2850.054,98.64,1.36
2014,Spain,ESP,1094.091,312.488,1406.579,77.78,22.22
2014,Sweden,SWE,192.473,247.33,439.803,43.76,56.24
2014,Switzerland,CHE,160.375,111.193,271.568,59.06,40.94
2014,Taiwan,TWN,1211.176,23.616,1234.792,98.09,1.91
2014,Thailand,THA,1291.693,59.294,1350.987,95.61,4.39
2014,Trinidad and Tobago,TTO,229.1,0.013,229.113,99.99,0.01
2014,Turkey,TUR,1317.706,144.442,1462.148,90.12,9.88
2014,Ukraine,UKR,950.507,28.084,978.59099999999989,97.13,2.87
2014,United Kingdom,GBR,1875.129,199.261,2074.39,90.39,9.61
2014,United States,USA,21926.727,1888.077,23814.804,92.07,7.93
2014,Uzbekistan,UZB,547.058,16.756,563.814,97.03,2.97
2014,Venezuela,VEN,764.82,218.26,983.08,77.8,22.2
2014,Vietnam,VNM,559.344,168.804,728.148,76.82,23.18
2015,Algeria,DZA,616.92,0.598,617.51799999999992,99.9,0.1
2015,Argentina,ARG,870.15,108.6,978.75,88.9,11.1
2015,Australia,AUS,1500.939,100.613,1601.5520000000001,93.72,6.28
2015,Austria,AUT,256.637,138.208,394.845,65.0,35.0
2015,Azerbaijan,AZE,167.28,4.725,172.005,97.25,2.75
2015,Bangladesh,BGD,382.249,2.978,385.22700000000003,99.23,0.77
2015,Belarus,BLR,266.076,0.954,267.03000000000003,99.64,0.36
2015,Belgium,BEL,545.295,44.693,589.98799999999994,92.42,7.58
2015,Brazil,BRA,2070.909,1407.973,3478.882,59.53,40.47
2015,Bulgaria,BGR,159.541,25.387,184.928,86.27,13.73
2015,Canada,CAN,2610.263,1162.338,3772.6009999999997,69.19,30.81
2015,Chile,CHL,323.492,90.738,414.23,78.09,21.91
2015,China,CHN,30885.832,3806.155,34691.987,89.03,10.97
2015,Colombia,COL,349.089,134.314,483.403,72.21,27.79
2015,Croatia,HRV,70.384,20.636,91.02,77.33,22.67
2015,Czechia,CZE,370.132,31.222,401.354,92.22,7.78
2015,Denmark,DNK,139.106,55.716,194.822,71.4,28.6
2015,Ecuador,ECU,151.02,37.026,188.04600000000002,80.31,19.69
2015,Egypt,EGY,929.656,42.064,971.71999999999991,95.67,4.33
2015,Estonia,EST,63.885,4.735,68.62,93.1,6.9
2015,Finland,FIN,175.874,92.951,268.825,65.42,34.58
2015,France,FRA,1392.825,279.923,1672.748,83.27,16.73
2015,Germany,DEU,2981.134,562.533,3543.667,84.13,15.87
2015,Greece,GRC,269.766,41.957,311.723,86.54,13.46
2015,Hong Kong,HKG,326.218,0.277,326.495,99.92,0.08
2015,Hungary,HUN,198.327,11.794,210.121,94.39,5.61
2015,India,IND,7246.493,576.942,7823.435,92.63,7.37
2015,Indonesia,IDN,1809.009,73.786,1882.795,96.08,3.92
2015,Iran,IRN,2700.365,36.123,2736.488,98.68,1.32
2015,Ireland,IRL,151.093,22.82,173.91299999999998,86.88,13.12
2015,Israel,ISR,271.956,3.723,275.67900000000003,98.65,1.35
2015,Italy,ITA,1496.994,317.772,1814.7659999999998,82.49,17.51
2015,Japan,JPN,4853.515,431.317,5284.832,91.84,8.16
2015,Kazakhstan,KAZ,616.751,25.442,642.193,96.04,3.96
2015,Latvia,LVA,33.579,8.166,41.745000000000005,80.44,19.56
2015,Lithuania,LTU,58.394,5.531,63.925,91.35,8.65
2015,Luxembourg,LUX,40.87,2.165,43.035,94.97,5.03
2015,Malaysia,MYS,1069.537,45.151,1114.688,95.95,4.05
2015,Mexico,MEX,2043.285,129.777,2173.062,94.03,5.97
2015,Morocco,MAR,208.983,11.876,220.859,94.62,5.38
2015,Netherlands,NLD,980.515,43.053,1023.568,95.79,4.21
2015,New Zealand,NZL,156.009,96.195,252.20399999999998,61.86,38.14
2015,North Macedonia,MKD,24.006,5.477,29.483,81.42,18.58
2015,Norway,NOR,169.07,378.929,547.999,30.85,69.15
2015,Pakistan,PAK,713.565,91.169,804.734,88.67,11.33
2015,Peru,PER,208.546,73.124,281.66999999999996,74.04,25.96
2015,Philippines,PHL,384.369,60.115,444.48400000000004,86.48,13.52
2015,Poland,POL,1039.33,72.985,1112.3149999999998,93.44,6.56
2015,Portugal,PRT,219.996,71.233,291.22900000000004,75.54,24.46
2015,Romania,ROU,279.727,72.658,352.385,79.38,20.62
2015,Russia,RUS,6970.462,454.966,7425.4280000000008,93.87,6.13
2015,Slovakia,SVK,125.02,18.83,143.85,86.91,13.09
2015,Slovenia,SVN,48.026,12.206,60.232,79.74,20.26
2015,South Africa,ZAF,1365.778,19.212,1384.99,98.61,1.39
2015,South Korea,KOR,2843.49,44.779,2888.269,98.45,1.55
2015,Spain,ESP,1151.134,275.743,1426.877,80.68,19.32
2015,Sweden,SWE,190.277,293.261,483.538,39.35,60.65
2015,Switzerland,CHE,163.956,112.039,275.995,59.41,40.59
2015,Taiwan,TWN,1224.867,24.625,1249.492,98.03,1.97
2015,Thailand,THA,1322.461,59.652,1382.113,95.68,4.32
2015,Trinidad and Tobago,TTO,222.289,0.015,222.30399999999997,99.99,0.01
2015,Turkey,TUR,1380.02,226.722,1606.742,85.89,14.11
2015,Ukraine,UKR,757.371,19.593,776.96399999999994,97.48,2.52
2015,United Kingdom,GBR,1843.994,249.922,2093.9159999999997,88.06,11.94
2015,United States,USA,21655.59,1922.98,23578.57,91.84,8.16
2015,Uzbekistan,UZB,521.88,16.213,538.093,96.99,3.01
2015,Venezuela,VEN,767.603,201.664,969.26699999999994,79.19,20.81
2015,Vietnam,VNM,674.829,154.677,829.506,81.35,18.65
2016,Algeria,DZA,616.096,0.9,616.996,99.85,0.15
2016,Argentina,ARG,870.194,100.947,971.141,89.61,10.39
2016,Australia,AUS,1491.312,115.454,1606.7659999999998,92.81,7.19
2016,Austria,AUT,262.339,145.645,407.98400000000004,64.3,35.7
2016,Azerbaijan,AZE,164.81,5.679,170.489,96.67,3.33
2016,Bangladesh,BGD,383.013,2.983,385.996,99.23,0.77
2016,Belarus,BLR,271.691,1.151,272.842,99.58,0.42
2016,Belgium,BEL,551.696,45.998,597.69400000000007,92.3,7.7
2016,Brazil,BRA,1916.32,1475.092,3391.4120000000003,56.51,43.49
2016,Bulgaria,BGR,151.685,20.905,172.59,87.89,12.11
2016,Canada,CAN,2538.53,1181.741,3720.271,68.24,31.76
2016,Chile,CHL,346.341,87.562,433.903,79.82,20.18
2016,China,CHN,30593.768,4136.883,34730.651,88.09,11.91
2016,Colombia,COL,404.981,139.637,544.61799999999994,74.36,25.64
2016,Croatia,HRV,72.108,22.623,94.731000000000009,76.12,23.88
2016,Czechia,CZE,371.338,31.115,402.45300000000003,92.27,7.73
2016,Denmark,DNK,143.523,54.316,197.839,72.55,27.45
2016,Ecuador,ECU,142.992,44.412,187.404,76.3,23.7
2016,Egypt,EGY,983.211,42.372,1025.583,95.87,4.13
2016,Estonia,EST,66.0,4.763,70.763,93.27,6.73
2016,Finland,FIN,185.297,89.181,274.478,67.51,32.49
2016,France,FRA,1422.166,297.068,1719.234,82.72,17.28
2016,Germany,DEU,3062.101,563.367,3625.468,84.46,15.54
2016,Greece,GRC,265.029,41.941,306.97,86.34,13.66
2016,Hong Kong,HKG,334.771,0.343,335.11400000000003,99.9,0.1
2016,Hungary,HUN,202.307,11.947,214.254,94.42,5.58
2016,India,IND,7593.63,587.477,8181.107,92.82,7.18
2016,Indonesia,IDN,1780.842,107.639,1888.481,94.3,5.7
2016,Iran,IRN,2820.377,41.786,2862.163,98.54,1.46
2016,Ireland,IRL,159.873,21.769,181.642,88.02,11.98
2016,Israel,ISR,276.106,5.178,281.284,98.16,1.84
2016,Italy,ITA,1507.98,313.951,1821.931,82.77,17.23
2016,Japan,JPN,4761.283,421.931,5183.214,91.86,8.14
2016,Kazakhstan,KAZ,689.369,32.088,721.457,95.55,4.45
2016,Latvia,LVA,34.605,9.895,44.5,77.76,22.24
2016,Lithuania,LTU,58.657,6.493,65.149999999999991,90.03,9.97
2016,Luxembourg,LUX,40.152,2.307,42.459,94.57,5.43
2016,Malaysia,MYS,1111.387,61.382,1172.769,94.77,5.23
2016,Mexico,MEX,2092.532,133.164,2225.696,94.02,5.98
2016,Morocco,MAR,210.856,12.468,223.32399999999998,94.42,5.58
2016,Netherlands,NLD,988.384,45.064,1033.448,95.64,4.36
2016,New Zealand,NZL,155.574,99.362,254.936,61.02,38.98
2016,North Macedonia,MKD,25.038,5.552,30.59,81.85,18.15
2016,Norway,NOR,163.905,392.195,556.1,29.47,70.53
2016,Pakistan,PAK,777.476,97.922,875.398,88.81,11.19
2016,Peru,PER,225.294,73.644,298.938,75.36,24.64
2016,Philippines,PHL,422.322,63.158,485.48,86.99,13.01
2016,Poland,POL,1090.46,70.227,1160.6870000000001,93.95,6.05
2016,Portugal,PRT,220.301,91.195,311.496,70.72,29.28
2016,Romania,ROU,278.24,75.338,353.578,78.69,21.31
2016,Russia,RUS,7090.127,497.423,7587.55,93.44,6.56
2016,Slovakia,SVK,126.514,20.277,146.791,86.19,13.81
2016,Slovenia,SVN,51.391,13.906,65.297,78.7,21.3
2016,South Africa,ZAF,1418.46,23.262,1441.722,98.39,1.61
2016,South Korea,KOR,2943.789,52.604,2996.393,98.24,1.76
2016,Spain,ESP,1143.498,295.892,1439.39,79.44,20.56
2016,Sweden,SWE,195.602,260.213,455.81500000000005,42.91,57.09
2016,Switzerland,CHE,158.405,102.998,261.403,60.6,39.4
2016,Taiwan,TWN,1240.874,30.515,1271.3890000000001,97.6,2.4
2016,Thailand,THA,1344.143,66.697,1410.8400000000001,95.27,4.73
2016,Trinidad and Tobago,TTO,197.219,0.015,197.23399999999998,99.99,0.01
2016,Turkey,TUR,1441.746,245.434,1687.18,85.45,14.55
2016,Ukraine,UKR,816.763,25.282,842.04500000000007,97.0,3.0
2016,United Kingdom,GBR,1818.846,248.655,2067.501,87.97,12.03
2016,United States,USA,21413.307,2131.185,23544.492000000002,90.95,9.05
2016,Uzbekistan,UZB,496.655,18.376,515.031,96.43,3.57
2016,Venezuela,VEN,675.333,168.854,844.187,80.0,20.0
